"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"PAIMPRU","201706","503.333","8","Petroleum Imports From Russia","Thousand Barrels per Day"
"PAIMPRU","201707","358.452","8","Petroleum Imports From Russia","Thousand Barrels per Day"
"PAIMPRU","201708","448","8","Petroleum Imports From Russia","Thousand Barrels per Day"
"PAIMPRU","201709","449.967","8","Petroleum Imports From Russia","Thousand Barrels per Day"
"PAIMPRU","201710","354.839","8","Petroleum Imports From Russia","Thousand Barrels per Day"
"PAIMPRU","201711","384.067","8","Petroleum Imports From Russia","Thousand Barrels per Day"
"PAIMPRU","201712","388.581","8","Petroleum Imports From Russia","Thousand Barrels per Day"
"PAIMPRU","201713","389.071","8","Petroleum Imports From Russia","Thousand Barrels per Day"
"PAIMPRU","201801","385.516","8","Petroleum Imports From Russia","Thousand Barrels per Day"
"PAIMPRU","201802","296.571","8","Petroleum Imports From Russia","Thousand Barrels per Day"
"PAIMPRU","201803","356.258","8","Petroleum Imports From Russia","Thousand Barrels per Day"
"PAIMPRU","201804","243.4","8","Petroleum Imports From Russia","Thousand Barrels per Day"
"PAIMPRU","201805","490.839","8","Petroleum Imports From Russia","Thousand Barrels per Day"
"PAIMPRU","201806","439","8","Petroleum Imports From Russia","Thousand Barrels per Day"
"PAIMPRU","201807","453.935","8","Petroleum Imports From Russia","Thousand Barrels per Day"
"PAIMPRU","201808","514.806","8","Petroleum Imports From Russia","Thousand Barrels per Day"
"PAIMPRU","201809","518.9","8","Petroleum Imports From Russia","Thousand Barrels per Day"
"PAIMPRU","201810","271.129","8","Petroleum Imports From Russia","Thousand Barrels per Day"
"PAIMPRU","201811","253.7","8","Petroleum Imports From Russia","Thousand Barrels per Day"
"PAIMPRU","201812","271.258","8","Petroleum Imports From Russia","Thousand Barrels per Day"
"PAIMPRU","201813","375.37","8","Petroleum Imports From Russia","Thousand Barrels per Day"
"PAIMPRU","201901","343.903","8","Petroleum Imports From Russia","Thousand Barrels per Day"
"PAIMPRU","201902","226.286","8","Petroleum Imports From Russia","Thousand Barrels per Day"
"PAIMPRU","201903","362.968","8","Petroleum Imports From Russia","Thousand Barrels per Day"
"PAIMPRU","201904","566.067","8","Petroleum Imports From Russia","Thousand Barrels per Day"
"PAIMPRU","201905","563.516","8","Petroleum Imports From Russia","Thousand Barrels per Day"
"PAIMPRU","201906","533.967","8","Petroleum Imports From Russia","Thousand Barrels per Day"
"PAIMPRU","201907","496.355","8","Petroleum Imports From Russia","Thousand Barrels per Day"
"PAIMPRU","201908","617.065","8","Petroleum Imports From Russia","Thousand Barrels per Day"
"PAIMPRU","201909","485.7","8","Petroleum Imports From Russia","Thousand Barrels per Day"
"PAIMPRU","201910","674.871","8","Petroleum Imports From Russia","Thousand Barrels per Day"
"PAIMPRU","201911","649","8","Petroleum Imports From Russia","Thousand Barrels per Day"
"PAIMPRU","201912","696.419","8","Petroleum Imports From Russia","Thousand Barrels per Day"
"PAIMPRU","201913","519.962","8","Petroleum Imports From Russia","Thousand Barrels per Day"
"PAIMPRU","202001","601.194","8","Petroleum Imports From Russia","Thousand Barrels per Day"
"PAIMPRU","202002","614","8","Petroleum Imports From Russia","Thousand Barrels per Day"
"PAIMPRU","202003","645.419","8","Petroleum Imports From Russia","Thousand Barrels per Day"
"PAIMPRU","202004","407.767","8","Petroleum Imports From Russia","Thousand Barrels per Day"
"PAIMPRU","202005","350","8","Petroleum Imports From Russia","Thousand Barrels per Day"
"PAIMPRU","202006","551.333","8","Petroleum Imports From Russia","Thousand Barrels per Day"
"PAIMPRU","202007","563.226","8","Petroleum Imports From Russia","Thousand Barrels per Day"
"PAIMPRU","202008","551.839","8","Petroleum Imports From Russia","Thousand Barrels per Day"
"PAIMPRU","202009","527.033","8","Petroleum Imports From Russia","Thousand Barrels per Day"
"PAIMPRU","202010","660.194","8","Petroleum Imports From Russia","Thousand Barrels per Day"
"PAIMPRU","202011","596.8","8","Petroleum Imports From Russia","Thousand Barrels per Day"
"PAIMPRU","202012","416.065","8","Petroleum Imports From Russia","Thousand Barrels per Day"
"PAIMPRU","202013","540.219","8","Petroleum Imports From Russia","Thousand Barrels per Day"
"PAIMPRU","202101","648.516","8","Petroleum Imports From Russia","Thousand Barrels per Day"
"PAIMPRU","202102","453.25","8","Petroleum Imports From Russia","Thousand Barrels per Day"
"PAIMPRU","202103","749.484","8","Petroleum Imports From Russia","Thousand Barrels per Day"
"PAIMPRU","202104","688.033","8","Petroleum Imports From Russia","Thousand Barrels per Day"
"PAIMPRU","202105","844.226","8","Petroleum Imports From Russia","Thousand Barrels per Day"
"PAIMPRU","202106","849.733","8","Petroleum Imports From Russia","Thousand Barrels per Day"
"PAIMPRU","202107","761.129","8","Petroleum Imports From Russia","Thousand Barrels per Day"
"PAIMPRU","202108","794.742","8","Petroleum Imports From Russia","Thousand Barrels per Day"
"PAIMPRU","202109","632.167","8","Petroleum Imports From Russia","Thousand Barrels per Day"
"PAIMPRU","202110","634.806","8","Petroleum Imports From Russia","Thousand Barrels per Day"
"PAIMPRU","202111","595.167","8","Petroleum Imports From Russia","Thousand Barrels per Day"
"PAIMPRU","202112","405.452","8","Petroleum Imports From Russia","Thousand Barrels per Day"
"PAIMPRU","202113","672.967","8","Petroleum Imports From Russia","Thousand Barrels per Day"
"PAIMPRU","202201","282.548","8","Petroleum Imports From Russia","Thousand Barrels per Day"
"PAIMPRU","202202","585.714","8","Petroleum Imports From Russia","Thousand Barrels per Day"
"PAIMPRU","202203","575","8","Petroleum Imports From Russia","Thousand Barrels per Day"
"PAIMPRU","202204","359.833","8","Petroleum Imports From Russia","Thousand Barrels per Day"
"PAIMPRU","202205","No Data Reported","8","Petroleum Imports From Russia","Thousand Barrels per Day"
"PAIMPRU","202206","No Data Reported","8","Petroleum Imports From Russia","Thousand Barrels per Day"
"PAIMPRU","202207","No Data Reported","8","Petroleum Imports From Russia","Thousand Barrels per Day"
"PAIMPRU","202208","No Data Reported","8","Petroleum Imports From Russia","Thousand Barrels per Day"
"PAIMPRU","202209","No Data Reported","8","Petroleum Imports From Russia","Thousand Barrels per Day"
"PAIMPRU","202210","No Data Reported","8","Petroleum Imports From Russia","Thousand Barrels per Day"
"PAIMPRU","202211","0","8","Petroleum Imports From Russia","Thousand Barrels per Day"
"PAIMPRU","202212","No Data Reported","8","Petroleum Imports From Russia","Thousand Barrels per Day"
"PAIMPRU","202213","147.34","8","Petroleum Imports From Russia","Thousand Barrels per Day"
"PAIMPRU","202301","No Data Reported","8","Petroleum Imports From Russia","Thousand Barrels per Day"
"PAIMPRU","202302","No Data Reported","8","Petroleum Imports From Russia","Thousand Barrels per Day"
"PAIMPRU","202303","No Data Reported","8","Petroleum Imports From Russia","Thousand Barrels per Day"
"PAIMPRU","202304","No Data Reported","8","Petroleum Imports From Russia","Thousand Barrels per Day"
"PAIMPRU","202305","No Data Reported","8","Petroleum Imports From Russia","Thousand Barrels per Day"
"PAIMPRU","202306","No Data Reported","8","Petroleum Imports From Russia","Thousand Barrels per Day"
"PAIMPRU","202307","No Data Reported","8","Petroleum Imports From Russia","Thousand Barrels per Day"
"PAIMPRU","202308","No Data Reported","8","Petroleum Imports From Russia","Thousand Barrels per Day"
"PAIMPRU","202309","No Data Reported","8","Petroleum Imports From Russia","Thousand Barrels per Day"
"PAIMPRU","202310","No Data Reported","8","Petroleum Imports From Russia","Thousand Barrels per Day"
"PAIMPRU","202311","0.333","8","Petroleum Imports From Russia","Thousand Barrels per Day"
"PAIMPRU","202312","No Data Reported","8","Petroleum Imports From Russia","Thousand Barrels per Day"
"PAIMPRU","202313","0.027","8","Petroleum Imports From Russia","Thousand Barrels per Day"
"PAIMPRU","202401","No Data Reported","8","Petroleum Imports From Russia","Thousand Barrels per Day"
"PAIMPRU","202402","No Data Reported","8","Petroleum Imports From Russia","Thousand Barrels per Day"
"PAIMPRU","202403","No Data Reported","8","Petroleum Imports From Russia","Thousand Barrels per Day"
"PAIMPRU","202404","No Data Reported","8","Petroleum Imports From Russia","Thousand Barrels per Day"
"PAIMPRU","202405","No Data Reported","8","Petroleum Imports From Russia","Thousand Barrels per Day"
"PAIMPUK","194913","Not Available","9","Petroleum Imports From United Kingdom","Thousand Barrels per Day"
"PAIMPUK","195013","Not Available","9","Petroleum Imports From United Kingdom","Thousand Barrels per Day"
"PAIMPUK","195113","Not Available","9","Petroleum Imports From United Kingdom","Thousand Barrels per Day"
"PAIMPUK","195213","Not Available","9","Petroleum Imports From United Kingdom","Thousand Barrels per Day"
"PAIMPUK","195313","Not Available","9","Petroleum Imports From United Kingdom","Thousand Barrels per Day"
"PAIMPUK","195413","Not Available","9","Petroleum Imports From United Kingdom","Thousand Barrels per Day"
"PAIMPUK","195513","Not Available","9","Petroleum Imports From United Kingdom","Thousand Barrels per Day"
"PAIMPUK","195613","Not Available","9","Petroleum Imports From United Kingdom","Thousand Barrels per Day"
"PAIMPUK","195713","Not Available","9","Petroleum Imports From United Kingdom","Thousand Barrels per Day"
"PAIMPUK","195813","Not Available","9","Petroleum Imports From United Kingdom","Thousand Barrels per Day"
"PAIMPUK","195913","Not Available","9","Petroleum Imports From United Kingdom","Thousand Barrels per Day"
"PAIMPUK","196013","0.016","9","Petroleum Imports From United Kingdom","Thousand Barrels per Day"
"PAIMPUK","196113","0.501","9","Petroleum Imports From United Kingdom","Thousand Barrels per Day"
"PAIMPUK","196213","1.984","9","Petroleum Imports From United Kingdom","Thousand Barrels per Day"
"PAIMPUK","196313","3.123","9","Petroleum Imports From United Kingdom","Thousand Barrels per Day"
"PAIMPUK","196413","0.407","9","Petroleum Imports From United Kingdom","Thousand Barrels per Day"
"PAIMPUK","196513","0.26","9","Petroleum Imports From United Kingdom","Thousand Barrels per Day"
"PAIMPUK","196613","5.781","9","Petroleum Imports From United Kingdom","Thousand Barrels per Day"
"PAIMPUK","196713","10.71","9","Petroleum Imports From United Kingdom","Thousand Barrels per Day"
"PAIMPUK","196813","27.62","9","Petroleum Imports From United Kingdom","Thousand Barrels per Day"
"PAIMPUK","196913","20.208","9","Petroleum Imports From United Kingdom","Thousand Barrels per Day"
"PAIMPUK","197013","10.825","9","Petroleum Imports From United Kingdom","Thousand Barrels per Day"
"PAIMPUK","197113","9.57","9","Petroleum Imports From United Kingdom","Thousand Barrels per Day"
"PAIMPUK","197213","9.208","9","Petroleum Imports From United Kingdom","Thousand Barrels per Day"
"PAIMPUK","197301","10.645","9","Petroleum Imports From United Kingdom","Thousand Barrels per Day"
"PAIMPUK","197302","14.107","9","Petroleum Imports From United Kingdom","Thousand Barrels per Day"
"PAIMPUK","197303","13.258","9","Petroleum Imports From United Kingdom","Thousand Barrels per Day"
"PAIMPUK","197304","8.833","9","Petroleum Imports From United Kingdom","Thousand Barrels per Day"
"PAIMPUK","197305","8.548","9","Petroleum Imports From United Kingdom","Thousand Barrels per Day"
"PAIMPUK","197306","8.867","9","Petroleum Imports From United Kingdom","Thousand Barrels per Day"
"PAIMPUK","197307","17.29","9","Petroleum Imports From United Kingdom","Thousand Barrels per Day"
"PAIMPUK","197308","19.839","9","Petroleum Imports From United Kingdom","Thousand Barrels per Day"
"PAIMPUK","197309","19.533","9","Petroleum Imports From United Kingdom","Thousand Barrels per Day"
"PAIMPUK","197310","17","9","Petroleum Imports From United Kingdom","Thousand Barrels per Day"
"PAIMPUK","197311","21.967","9","Petroleum Imports From United Kingdom","Thousand Barrels per Day"
"PAIMPUK","197312","20.677","9","Petroleum Imports From United Kingdom","Thousand Barrels per Day"
"PAIMPUK","197313","15.296","9","Petroleum Imports From United Kingdom","Thousand Barrels per Day"
"PAIMPUK","197401","1.613","9","Petroleum Imports From United Kingdom","Thousand Barrels per Day"
"PAIMPUK","197402","1.643","9","Petroleum Imports From United Kingdom","Thousand Barrels per Day"
"PAIMPUK","197403","1.387","9","Petroleum Imports From United Kingdom","Thousand Barrels per Day"
"PAIMPUK","197404","14.133","9","Petroleum Imports From United Kingdom","Thousand Barrels per Day"
"PAIMPUK","197405","13.839","9","Petroleum Imports From United Kingdom","Thousand Barrels per Day"
"PAIMPUK","197406","12.5","9","Petroleum Imports From United Kingdom","Thousand Barrels per Day"
"PAIMPUK","197407","1.677","9","Petroleum Imports From United Kingdom","Thousand Barrels per Day"
"PAIMPUK","197408","1.677","9","Petroleum Imports From United Kingdom","Thousand Barrels per Day"
"PAIMPUK","197409","1.467","9","Petroleum Imports From United Kingdom","Thousand Barrels per Day"
"PAIMPUK","197410","11.387","9","Petroleum Imports From United Kingdom","Thousand Barrels per Day"
"PAIMPUK","197411","14.733","9","Petroleum Imports From United Kingdom","Thousand Barrels per Day"
"PAIMPUK","197412","14.806","9","Petroleum Imports From United Kingdom","Thousand Barrels per Day"
"PAIMPUK","197413","7.581","9","Petroleum Imports From United Kingdom","Thousand Barrels per Day"
"PAIMPUK","197501","9.677","9","Petroleum Imports From United Kingdom","Thousand Barrels per Day"
"PAIMPUK","197502","8","9","Petroleum Imports From United Kingdom","Thousand Barrels per Day"
"PAIMPUK","197503","6.097","9","Petroleum Imports From United Kingdom","Thousand Barrels per Day"
"PAIMPUK","197504","7.6","9","Petroleum Imports From United Kingdom","Thousand Barrels per Day"
"PAIMPUK","197505","6.871","9","Petroleum Imports From United Kingdom","Thousand Barrels per Day"
"PAIMPUK","197506","0.033","9","Petroleum Imports From United Kingdom","Thousand Barrels per Day"
"PAIMPUK","197507","5.806","9","Petroleum Imports From United Kingdom","Thousand Barrels per Day"
"PAIMPUK","197508","11.839","9","Petroleum Imports From United Kingdom","Thousand Barrels per Day"
"PAIMPUK","197509","10.2","9","Petroleum Imports From United Kingdom","Thousand Barrels per Day"
"PAIMPUK","197510","13.323","9","Petroleum Imports From United Kingdom","Thousand Barrels per Day"
"PAIMPUK","197511","37.3","9","Petroleum Imports From United Kingdom","Thousand Barrels per Day"
"PAIMPUK","197512","10.548","9","Petroleum Imports From United Kingdom","Thousand Barrels per Day"
"PAIMPUK","197513","14.107","9","Petroleum Imports From United Kingdom","Thousand Barrels per Day"
"PAIMPUK","197601","34.516","9","Petroleum Imports From United Kingdom","Thousand Barrels per Day"
"PAIMPUK","197602","18.034","9","Petroleum Imports From United Kingdom","Thousand Barrels per Day"
"PAIMPUK","197603","30.194","9","Petroleum Imports From United Kingdom","Thousand Barrels per Day"
"PAIMPUK","197604","49.633","9","Petroleum Imports From United Kingdom","Thousand Barrels per Day"
"PAIMPUK","197605","43","9","Petroleum Imports From United Kingdom","Thousand Barrels per Day"
"PAIMPUK","197606","24.5","9","Petroleum Imports From United Kingdom","Thousand Barrels per Day"
"PAIMPUK","197607","7.968","9","Petroleum Imports From United Kingdom","Thousand Barrels per Day"
"PAIMPUK","197608","27.968","9","Petroleum Imports From United Kingdom","Thousand Barrels per Day"
"PAIMPUK","197609","12.9","9","Petroleum Imports From United Kingdom","Thousand Barrels per Day"
"PAIMPUK","197610","23.097","9","Petroleum Imports From United Kingdom","Thousand Barrels per Day"
"PAIMPUK","197611","39.233","9","Petroleum Imports From United Kingdom","Thousand Barrels per Day"
"PAIMPUK","197612","54.968","9","Petroleum Imports From United Kingdom","Thousand Barrels per Day"
